post_id,upload_date,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers_gained,traffic_source,engagement_rate,content_category
IG0007188,2025-03-13 09:25:22.954916,Carousel,120223,8834,3656,7193,176366,190868,2107,24,34,Explore,73.3,Lifestyle
IG0007189,2025-02-14 09:25:22.954916,Photo,63876,482,1141,3355,1218304,1284691,16,1,955,Hashtags,5.36,Beauty
IG0007190,2025-06-23 09:25:22.954916,Video,9304,9218,2154,5740,72223,471671,1163,21,711,Profile,5.6,Fitness
IG0007191,2025-03-25 09:25:22.954916,Photo,154080,5821,80,7230,1487189,1784990,171,22,762,Profile,9.37,Music
IG0007192,2025-01-04 09:25:22.954916,Photo,4711,751,683,4223,63016,360725,798,10,565,Hashtags,2.87,Music
IG0007193,2025-10-27 09:25:22.954916,Reel,91155,3924,530,9030,1303829,1466180,2096,11,53,Profile,7.14,Fitness
IG0007194,2025-07-01 09:25:22.954916,Carousel,189666,3313,273,13055,429893,923170,210,1,914,Explore,22.35,Fitness
IG0007195,2025-03-11 09:25:22.954916,Reel,110053,9512,2954,2502,1422061,1866921,1220,18,535,Explore,6.7,Fitness
IG0007196,2025-01-22 09:25:22.954916,Video,112358,1144,1432,13527,1252121,1614799,621,15,365,Reels Feed,7.96,Fitness
IG0007197,2025-01-17 09:25:22.954916,Photo,67469,1718,3920,10038,1723722,2084790,514,25,213,External,3.99,Fitness
IG0007198,2025-04-01 09:25:22.954916,Video,121475,9173,10,7214,1263663,1544965,283,28,688,Explore,8.92,Music
IG0007199,2025-05-12 09:25:22.954916,Reel,174492,7481,2856,3421,931492,1195769,1172,26,523,Reels Feed,15.74,Travel
IG0007200,2025-03-02 09:25:22.954916,Photo,122257,9082,1130,13189,654882,807708,1575,25,959,Profile,18.03,Travel
IG0007201,2025-09-26 09:25:22.954916,Video,70977,2914,3698,2567,1349930,1754385,852,3,925,Explore,4.57,Comedy
IG0007202,2025-07-19 09:25:22.954916,Photo,196941,7581,174,4603,285717,317517,2146,13,982,Explore,65.92,Travel
IG0007203,2025-05-15 09:25:22.954916,Carousel,15667,8542,1887,10581,1289023,1548489,1717,11,732,Profile,2.37,Lifestyle
IG0007204,2025-07-17 09:25:22.954916,Video,93112,4907,929,6614,1027355,1164339,626,13,929,Home Feed,9.07,Travel
IG0007205,2025-11-07 09:25:22.954916,Carousel,175104,7833,332,10419,8574,124520,1877,9,732,Hashtags,155.55,Music
IG0007206,2025-06-29 09:25:22.954916,Carousel,23899,7279,1688,2795,1117872,1514679,1103,0,595,Profile,2.35,Fitness
IG0007207,2025-07-03 09:25:22.954916,Carousel,120251,9839,2277,8787,1821296,2035970,1580,10,692,Profile,6.93,Technology
IG0007208,2025-09-12 09:25:22.954916,Reel,134753,5544,157,11296,1476888,1659677,1500,4,298,Hashtags,9.14,Technology
IG0007209,2025-08-26 09:25:22.954916,Carousel,103378,5156,4700,5830,244247,415735,812,22,214,Explore,28.64,Lifestyle
IG0007210,2025-11-06 09:25:22.954916,Carousel,159668,1241,980,9567,692311,1134644,1343,25,958,Reels Feed,15.11,Photography
IG0007211,2025-09-09 09:25:22.954916,Carousel,123928,4210,135,3934,396589,824007,1346,0,481,Hashtags,16.04,Music
IG0007212,2025-05-27 09:25:22.954916,Reel,170261,5245,3092,6344,1170951,1174266,705,10,228,Hashtags,15.75,Fashion
IG0007213,2025-02-18 09:25:22.954916,Photo,97278,1513,123,13105,363497,806509,157,1,209,Profile,13.89,Food
IG0007214,2025-03-07 09:25:22.954916,Photo,164485,1077,2606,846,127907,230599,740,10,820,Reels Feed,73.29,Comedy
IG0007215,2025-05-19 09:25:22.954916,Reel,27008,7572,4690,11483,1019491,1040494,326,14,885,Profile,4.88,Fashion
IG0007216,2025-06-03 09:25:22.954916,Carousel,93669,2636,170,10603,1299663,1765208,1607,10,316,Reels Feed,6.07,Music
IG0007217,2025-04-29 09:25:22.954916,Carousel,199763,728,2622,9728,1561088,1578423,1343,25,515,Home Feed,13.48,Travel
IG0007218,2025-02-27 09:25:22.954916,Carousel,33066,2059,3929,13708,1463478,1823641,954,25,200,Home Feed,2.89,Fitness
IG0007219,2025-05-15 09:25:22.954916,Reel,105993,5699,4105,9367,1269527,1711826,867,4,62,Home Feed,7.31,Fashion
IG0007220,2025-05-03 09:25:22.954916,Photo,141726,5323,3397,1979,583292,854526,1532,24,656,External,17.84,Food
IG0007221,2025-02-05 09:25:22.954916,Carousel,180459,6436,1375,9611,1551232,1781022,409,13,323,Home Feed,11.11,Photography
IG0007222,2025-05-24 09:25:22.954916,Reel,159599,6797,4475,9642,1176032,1341764,566,1,501,Home Feed,13.45,Technology
IG0007223,2024-12-17 09:25:22.954916,Carousel,193996,5565,147,8621,723040,781006,708,23,25,Reels Feed,26.67,Photography
IG0007224,2025-09-01 09:25:22.954916,Photo,12732,9875,1314,9057,520190,968515,1699,0,700,Hashtags,3.41,Food
IG0007225,2025-09-23 09:25:22.954916,Carousel,111468,590,1390,11538,190798,551001,1480,7,297,Explore,22.68,Fitness
IG0007226,2025-11-17 09:25:22.954916,Photo,166545,3683,134,5630,1280780,1611032,602,26,332,Hashtags,10.92,Travel
IG0007227,2024-12-13 09:25:22.954916,Photo,73330,4806,1572,3006,1759902,1936616,1285,2,642,Explore,4.27,Food
IG0007228,2025-02-10 09:25:22.954916,Photo,47263,5915,2102,6580,1756996,2184086,17,25,882,Home Feed,2.83,Comedy
IG0007229,2025-08-30 09:25:22.954916,Photo,170039,7730,274,5669,439389,845138,848,29,944,Reels Feed,21.74,Food
IG0007230,2025-01-03 09:25:22.954916,Video,65626,2904,1598,13118,1762249,2066957,2175,30,125,Explore,4.03,Music
IG0007231,2025-09-17 09:25:22.954916,Carousel,49017,1180,2295,14564,807570,1137420,1890,0,213,Home Feed,5.9,Travel
IG0007232,2025-04-24 09:25:22.954916,Photo,52414,4160,1119,7678,1098873,1514407,514,26,945,Home Feed,4.32,Fitness
IG0007233,2024-11-23 09:25:22.954916,Reel,78043,6508,4091,295,119423,191557,2199,8,844,External,46.43,Technology
IG0007234,2025-11-07 09:25:22.954916,Reel,123279,5279,3306,397,755525,982208,751,19,479,External,13.47,Technology
IG0007235,2025-05-08 09:25:22.954916,Photo,94211,2358,455,14901,1131715,1468773,1435,0,772,Profile,7.62,Food
IG0007236,2025-07-31 09:25:22.954916,Video,198939,6392,382,640,1455650,1517369,435,4,76,Home Feed,13.6,Music
IG0007237,2025-08-04 09:25:22.954916,Photo,120202,1806,2866,10993,1540651,1833532,1872,1,653,External,7.41,Fashion
IG0007238,2025-11-11 09:25:22.954916,Photo,48589,6123,3623,11576,1936702,2153260,1204,0,831,External,3.25,Photography
IG0007239,2025-06-06 09:25:22.954916,Video,149954,0,1206,14840,483561,537844,1641,0,972,Explore,30.86,Photography
IG0007240,2025-04-03 09:25:22.954916,Reel,88134,1249,4747,12676,1272429,1570919,58,16,159,Profile,6.8,Photography
IG0007241,2025-08-01 09:25:22.954916,Video,85578,9810,3853,2858,1569516,2067879,1933,28,477,External,4.94,Fashion
IG0007242,2025-04-17 09:25:22.954916,Photo,13551,6912,1488,10704,1418723,1560398,1141,14,586,Reels Feed,2.09,Music
IG0007243,2025-09-24 09:25:22.954916,Reel,86579,3716,777,5960,1701446,1985994,1905,29,305,Home Feed,4.89,Photography
IG0007244,2025-09-10 09:25:22.954916,Carousel,134656,8937,2894,12670,39339,332218,577,18,638,Home Feed,47.91,Comedy
IG0007245,2025-10-09 09:25:22.954916,Carousel,95980,4788,4585,13488,411768,435129,2142,21,220,External,27.31,Fashion
IG0007246,2025-02-21 09:25:22.954916,Carousel,79809,9093,4507,7415,270577,743532,711,15,283,External,13.56,Fashion
IG0007247,2024-11-21 09:25:22.954916,Carousel,54700,1295,3784,10815,973277,1144284,130,1,395,Reels Feed,6.17,Fitness
IG0007248,2025-08-06 09:25:22.954916,Reel,8067,3123,3747,5096,461009,487778,532,24,838,Explore,4.11,Fitness
IG0007249,2025-05-13 09:25:22.954916,Reel,14348,3767,1106,7938,413894,803086,1008,24,791,External,3.38,Travel
IG0007250,2025-03-26 09:25:22.954916,Video,111205,8108,1300,8531,1074639,1078260,506,23,324,Reels Feed,11.98,Comedy
IG0007251,2024-12-24 09:25:22.954916,Reel,70944,2427,2927,3907,1552494,1566922,267,12,57,Hashtags,5.12,Comedy
IG0007252,2025-03-01 09:25:22.954916,Video,50966,2228,3019,4675,105159,290158,23,11,500,Reels Feed,20.98,Travel
IG0007253,2025-06-09 09:25:22.954916,Photo,67248,880,3171,4761,1407541,1867974,1282,28,809,Reels Feed,4.07,Comedy
IG0007254,2025-04-29 09:25:22.954916,Video,111894,1855,4024,14042,1408873,1772775,1966,22,924,Hashtags,7.44,Lifestyle
IG0007255,2025-01-17 09:25:22.954916,Carousel,86295,5093,2592,8594,1624570,1888635,1944,13,352,Profile,5.43,Beauty
IG0007256,2025-08-10 09:25:22.954916,Photo,20555,1474,1132,12614,1759041,1834475,1246,14,563,External,1.95,Photography
IG0007257,2025-06-27 09:25:22.954916,Video,196501,3123,292,381,1744477,2205985,1351,27,778,External,9.08,Fitness
IG0007258,2025-05-08 09:25:22.954916,Reel,120992,1606,2240,4820,838615,978163,210,15,574,Home Feed,13.26,Travel
IG0007259,2025-10-03 09:25:22.954916,Photo,166578,421,2841,14926,473341,923397,517,4,591,External,20.01,Travel
IG0007260,2025-07-11 09:25:22.954916,Carousel,169110,4811,1608,12560,837122,1335590,2079,13,751,Profile,14.08,Comedy
IG0007261,2025-09-22 09:25:22.954916,Carousel,141922,5036,2765,8791,1317281,1706805,412,8,28,Home Feed,9.29,Fashion
IG0007262,2025-08-21 09:25:22.954916,Carousel,97388,6187,4310,13887,1370292,1693583,639,16,913,Home Feed,7.19,Technology
IG0007263,2025-07-15 09:25:22.954916,Video,192258,6425,644,12527,1932976,2270026,384,8,32,Profile,9.33,Food
IG0007264,2025-05-18 09:25:22.954916,Reel,562,9776,2294,11616,1793993,2193143,881,23,477,Hashtags,1.11,Food
IG0007265,2025-01-27 09:25:22.954916,Reel,185490,6992,3012,10798,1700240,2076000,2003,14,341,External,9.94,Travel
IG0007266,2025-08-25 09:25:22.954916,Photo,43474,4954,270,8068,1921638,2405850,578,28,963,Explore,2.36,Photography
IG0007267,2025-02-19 09:25:22.954916,Photo,44738,9897,1341,6539,719218,1143189,1660,16,601,Explore,5.47,Lifestyle
IG0007268,2025-05-12 09:25:22.954916,Carousel,55405,2925,4389,11191,1167395,1176246,1191,19,999,External,6.28,Photography
IG0007269,2025-06-26 09:25:22.954916,Reel,41222,5000,3413,4550,797730,1270896,1757,5,70,Reels Feed,4.26,Travel
IG0007270,2025-02-20 09:25:22.954916,Photo,125040,6649,4808,1740,1828343,1916584,136,2,786,Home Feed,7.21,Photography
IG0007271,2025-03-02 09:25:22.954916,Video,60459,5776,4723,11771,1153100,1351701,1109,9,849,Reels Feed,6.12,Fitness
IG0007272,2025-04-24 09:25:22.954916,Video,196138,1060,3747,13149,755432,958974,1567,20,448,Reels Feed,22.33,Photography
IG0007273,2025-05-05 09:25:22.954916,Reel,199784,1845,4390,11573,1827961,2198224,2004,1,63,Reels Feed,9.9,Comedy
IG0007274,2025-06-02 09:25:22.954916,Reel,109445,1528,2295,13524,1381425,1851936,1335,13,818,External,6.85,Comedy
IG0007275,2025-02-04 09:25:22.954916,Reel,87181,6395,38,8169,25885,80743,761,28,924,Reels Feed,126.06,Lifestyle
IG0007276,2025-04-08 09:25:22.954916,Carousel,91678,1634,4375,10416,1098996,1452274,1774,24,546,Reels Feed,7.44,Fitness
IG0007277,2025-03-14 09:25:22.954916,Reel,6476,9728,3215,5728,1472502,1479412,970,12,464,Reels Feed,1.7,Technology
IG0007278,2025-10-27 09:25:22.954916,Carousel,186886,6866,1211,4941,1620379,1631658,303,12,507,Hashtags,12.25,Fashion
IG0007279,2025-09-20 09:25:22.954916,Carousel,44337,128,4115,14093,555374,667258,353,3,33,Profile,9.39,Fitness
IG0007280,2025-05-18 09:25:22.954916,Photo,30227,5615,4079,10159,225128,513668,574,19,472,Reels Feed,9.75,Music
IG0007281,2025-07-28 09:25:22.954916,Photo,45464,9429,1249,13080,456106,555989,1935,30,306,External,12.45,Beauty
IG0007282,2025-01-22 09:25:22.954916,Photo,181721,8611,2220,6036,1647395,1883307,782,5,814,Hashtags,10.54,Travel
IG0007283,2025-07-16 09:25:22.954916,Reel,116034,3961,1434,4923,927840,939235,1224,19,135,Reels Feed,13.45,Music
IG0007284,2025-10-04 09:25:22.954916,Photo,172351,6862,2306,7973,469075,931244,1139,11,249,Explore,20.35,Lifestyle
IG0007285,2024-12-11 09:25:22.954916,Reel,157557,2286,855,6922,566124,1032414,2005,29,701,Reels Feed,16.24,Music
IG0007286,2025-09-26 09:25:22.954916,Carousel,95940,3547,734,5986,1331757,1693240,977,0,175,Reels Feed,6.27,Comedy
IG0007287,2025-04-23 09:25:22.954916,Carousel,163797,5595,2545,7793,1665158,2142936,1596,16,232,Reels Feed,8.39,Photography
IG0007288,2025-05-09 09:25:22.954916,Video,138337,8744,3038,7503,1553623,1740333,897,6,609,Profile,9.06,Fashion
IG0007289,2025-07-16 09:25:22.954916,Photo,191220,6957,3580,7419,1897422,2343348,1371,5,232,External,8.93,Food
IG0007290,2025-05-03 09:25:22.954916,Reel,58546,2364,3606,3784,1715698,1770402,1077,4,461,Home Feed,3.86,Travel
IG0007291,2025-04-21 09:25:22.954916,Video,119075,6497,3303,11413,1013005,1251868,2056,21,731,Reels Feed,11.21,Food
IG0007292,2025-11-19 09:25:22.954916,Reel,161366,9338,3307,11398,166300,216174,106,25,746,External,85.77,Photography
IG0007293,2025-03-09 09:25:22.954916,Carousel,131193,5444,3443,11423,397286,488289,2025,7,507,Explore,31.03,Comedy
IG0007294,2025-02-15 09:25:22.954916,Carousel,127127,842,394,14492,988687,1086658,1510,1,739,External,13.15,Comedy
IG0007295,2025-09-11 09:25:22.954916,Photo,191600,4263,1838,11,663782,1078344,1935,1,967,Hashtags,18.33,Photography
IG0007296,2025-03-07 09:25:22.954916,Video,21847,2069,2498,1178,1682238,1705874,1818,26,217,Explore,1.62,Travel
IG0007297,2025-06-29 09:25:22.954916,Carousel,173487,7448,4708,10901,1785188,2252432,1906,0,389,Explore,8.73,Food
IG0007298,2025-01-13 09:25:22.954916,Carousel,15753,518,736,13914,1078807,1549709,1916,1,757,External,2.0,Fitness
IG0007299,2025-07-06 09:25:22.954916,Reel,130172,4955,4070,2055,54321,380124,1612,10,969,Explore,37.16,Comedy
IG0007300,2024-12-06 09:25:22.954916,Video,199740,9519,1398,9253,163403,498553,742,18,322,Home Feed,44.11,Food
IG0007301,2025-08-12 09:25:22.954916,Photo,170065,1298,2059,3103,375215,872753,1340,14,580,External,20.23,Technology
IG0007302,2025-09-21 09:25:22.954916,Carousel,24893,287,16,10963,631139,1070419,1929,14,345,Home Feed,3.38,Food
IG0007303,2025-01-19 09:25:22.954916,Carousel,104176,8159,1818,2038,1635832,1782492,1841,23,766,External,6.52,Technology
IG0007304,2025-05-24 09:25:22.954916,Reel,158357,9515,886,6088,1821512,2241045,1292,12,886,External,7.8,Technology
IG0007305,2025-01-01 09:25:22.954916,Video,141156,7675,229,2318,1952657,2333019,374,29,522,Explore,6.49,Comedy
IG0007306,2025-11-09 09:25:22.954916,Carousel,88334,6827,4538,5510,574911,976428,1666,1,243,Home Feed,10.77,Travel
IG0007307,2025-02-02 09:25:22.954916,Video,6722,9007,2215,63,1713798,2163806,1023,25,27,External,0.83,Lifestyle
IG0007308,2025-04-24 09:25:22.954916,Reel,101694,8295,3388,10711,242170,378720,271,20,784,Reels Feed,32.77,Comedy
IG0007309,2024-12-03 09:25:22.954916,Photo,163247,9467,4318,3989,1074261,1492902,1839,18,582,Home Feed,12.13,Travel
IG0007310,2025-02-20 09:25:22.954916,Reel,65084,3496,3593,14121,434736,872147,6,1,304,Profile,9.89,Travel
IG0007311,2025-08-24 09:25:22.954916,Carousel,183903,9836,4662,3253,88649,414002,1221,8,512,Hashtags,48.71,Music
IG0007312,2025-11-19 09:25:22.954916,Carousel,196640,6305,3756,6249,538525,734587,1505,8,351,Explore,28.99,Photography
IG0007313,2025-05-20 09:25:22.954916,Photo,131776,4796,2486,5719,1184313,1313049,1862,22,944,Explore,11.03,Photography
IG0007314,2025-02-01 09:25:22.954916,Video,135382,4782,1830,1289,1079574,1317904,699,20,184,Reels Feed,10.87,Photography
IG0007315,2025-04-10 09:25:22.954916,Video,91513,6185,2792,11953,1598450,1654787,160,11,213,External,6.8,Beauty
IG0007316,2024-12-31 09:25:22.954916,Reel,159572,729,640,3453,1522463,1717905,1002,19,509,Home Feed,9.57,Comedy
IG0007317,2025-01-10 09:25:22.954916,Carousel,69223,7627,2827,4789,1128874,1285503,1802,22,741,Hashtags,6.57,Travel
IG0007318,2025-04-11 09:25:22.954916,Carousel,70885,7155,4154,9525,1706631,1737247,555,10,895,External,5.28,Music
IG0007319,2024-12-15 09:25:22.954916,Reel,172842,9976,1728,11185,1018186,1033926,1274,5,295,External,18.93,Technology
IG0007320,2025-07-10 09:25:22.954916,Video,147838,4608,870,13200,1151361,1408582,1180,22,87,Reels Feed,11.82,Lifestyle
IG0007321,2025-04-10 09:25:22.954916,Video,31237,2285,4831,14886,576867,904102,1627,5,250,Profile,5.89,Lifestyle
IG0007322,2025-01-25 09:25:22.954916,Photo,54927,4497,3966,13989,490827,568992,1659,26,16,Reels Feed,13.6,Technology
IG0007323,2025-10-29 09:25:22.954916,Reel,73478,8283,1146,4576,360418,435856,955,11,386,Home Feed,20.07,Food
IG0007324,2024-12-01 09:25:22.954916,Carousel,125496,9239,2303,12511,1427413,1607896,551,9,433,Hashtags,9.3,Food
IG0007325,2025-07-21 09:25:22.954916,Carousel,3617,7875,892,2900,181932,452238,792,20,17,External,3.38,Photography
IG0007326,2025-04-09 09:25:22.954916,Reel,126984,8898,1944,5709,544312,721493,1242,26,887,External,19.89,Comedy
IG0007327,2025-04-30 09:25:22.954916,Photo,98493,5365,760,1136,1414091,1423338,564,19,945,Profile,7.43,Beauty
IG0007328,2025-02-06 09:25:22.954916,Reel,18327,5300,2264,9791,345854,566164,316,26,985,Hashtags,6.3,Music
IG0007329,2025-04-16 09:25:22.954916,Video,103034,7781,599,7748,148523,609322,1708,9,291,External,19.56,Lifestyle
IG0007330,2025-06-16 09:25:22.954916,Reel,29569,9773,4032,4703,609935,741069,1773,0,413,Explore,6.49,Photography
IG0007331,2025-02-26 09:25:22.954916,Reel,167864,3999,3515,3875,253014,335495,686,19,474,Reels Feed,53.43,Fashion
IG0007332,2025-01-13 09:25:22.954916,Reel,170894,6739,2415,10643,449817,479014,2182,7,963,Profile,39.81,Photography
IG0007333,2025-02-13 09:25:22.954916,Reel,188898,3586,1571,14445,224781,587300,1135,22,210,External,35.5,Fashion
IG0007334,2025-03-20 09:25:22.954916,Reel,140629,3226,1560,1448,1260120,1697329,802,8,81,Home Feed,8.65,Fitness
IG0007335,2025-07-04 09:25:22.954916,Video,67774,26,4073,10472,481821,817102,1281,5,942,Hashtags,10.08,Travel
IG0007336,2025-08-21 09:25:22.954916,Carousel,53741,3700,4580,2752,1804992,2109639,137,24,1000,Profile,3.07,Technology
IG0007337,2025-02-16 09:25:22.954916,Carousel,44035,6962,542,12263,1881172,2355127,1973,18,546,Home Feed,2.71,Travel
IG0007338,2025-04-16 09:25:22.954916,Photo,88554,8923,1475,5832,186448,562342,163,1,469,Explore,18.63,Photography
IG0007339,2025-10-23 09:25:22.954916,Video,164018,4174,2612,10891,1243262,1356736,206,22,191,Hashtags,13.39,Travel
IG0007340,2025-09-25 09:25:22.954916,Photo,37701,919,2579,12415,870585,899437,556,13,577,Home Feed,5.96,Music
IG0007341,2025-07-16 09:25:22.954916,Photo,52127,91,4755,11420,1229605,1495755,1404,8,767,Home Feed,4.57,Fitness
IG0007342,2024-12-06 09:25:22.954916,Reel,2541,3326,1925,10101,1941299,2179463,757,3,583,External,0.82,Beauty
IG0007343,2025-07-29 09:25:22.954916,Reel,73118,3354,4423,11550,339005,421789,1179,27,708,Explore,21.92,Fitness
IG0007344,2025-04-12 09:25:22.954916,Photo,20896,7641,4312,4408,1170677,1321359,987,4,885,Reels Feed,2.82,Lifestyle
IG0007345,2025-02-16 09:25:22.954916,Photo,36383,8898,4503,5228,1492058,1990229,917,17,67,Explore,2.76,Music
IG0007346,2025-03-05 09:25:22.954916,Video,100783,8010,4171,3484,471018,523630,1525,22,891,Profile,22.24,Travel
IG0007347,2024-12-02 09:25:22.954916,Carousel,74286,6554,2324,4264,1577245,2018064,1129,0,185,External,4.33,Beauty
IG0007348,2025-06-26 09:25:22.954916,Reel,78159,5674,2899,6217,1161217,1318567,657,19,420,Hashtags,7.05,Travel
IG0007349,2025-01-05 09:25:22.954916,Photo,120250,600,1175,11297,1251875,1711098,1092,29,773,Hashtags,7.79,Comedy
IG0007350,2024-12-15 09:25:22.954916,Photo,14507,4334,392,707,334601,400158,1644,21,747,External,4.98,Comedy
IG0007351,2025-01-02 09:25:22.954916,Reel,28078,902,3028,3562,923892,1342463,1202,29,58,Hashtags,2.65,Food
IG0007352,2025-10-24 09:25:22.954916,Photo,100354,1462,3199,10233,719299,1141747,1644,22,687,Home Feed,10.09,Fitness
IG0007353,2025-01-03 09:25:22.954916,Video,147597,5074,4514,4425,505796,735524,1675,0,79,Home Feed,21.97,Beauty
IG0007354,2025-02-14 09:25:22.954916,Carousel,167766,718,446,7476,1521926,1682626,1209,23,109,Reels Feed,10.48,Comedy
IG0007355,2025-01-20 09:25:22.954916,Photo,82048,2530,3367,10030,1406607,1523712,484,28,148,Home Feed,6.43,Food
IG0007356,2025-04-16 09:25:22.954916,Reel,169309,5042,556,11672,193667,196022,1726,11,813,Explore,95.18,Music
IG0007357,2025-06-19 09:25:22.954916,Reel,192190,6214,4284,10131,1133976,1395321,2069,15,796,Reels Feed,15.25,Beauty
IG0007358,2025-03-31 09:25:22.954916,Reel,110615,3092,1409,4766,1394140,1823360,1095,20,439,Hashtags,6.57,Food
IG0007359,2025-02-08 09:25:22.954916,Carousel,122033,3209,469,6382,933886,1163385,811,27,847,External,11.35,Technology
IG0007360,2025-08-06 09:25:22.954916,Photo,176462,1951,732,13722,1984211,2270532,862,16,843,Home Feed,8.49,Beauty
IG0007361,2025-05-29 09:25:22.954916,Carousel,58004,555,741,1303,786773,1211483,635,26,311,Explore,5.0,Photography
IG0007362,2025-10-23 09:25:22.954916,Carousel,29544,3844,130,13224,1746,202488,743,0,351,Explore,23.08,Food
IG0007363,2025-11-02 09:25:22.954916,Photo,97799,1795,14,4475,29031,108258,726,2,298,Home Feed,96.14,Travel
IG0007364,2025-08-15 09:25:22.954916,Reel,30244,5916,683,2167,1014120,1125892,2125,10,956,Home Feed,3.46,Photography
IG0007365,2025-03-18 09:25:22.954916,Photo,44008,6890,780,10892,827953,1127073,597,4,697,External,5.55,Technology
IG0007366,2025-02-24 09:25:22.954916,Video,170553,4832,3365,6796,1056216,1189326,784,27,970,Profile,15.6,Comedy
IG0007367,2025-05-07 09:25:22.954916,Reel,49131,2351,4188,7756,1321808,1349935,845,17,282,Profile,4.7,Fashion
IG0007368,2025-10-06 09:25:22.954916,Photo,174096,644,4137,10499,1647876,1949383,767,26,66,Home Feed,9.71,Food
